60918,37.88
61959,37.94
63000,38.00
64040,38.00
65082,38.00
586,38.00
1627,38.06
2696,38.06
3736,38.06
4776,38.06
5818,38.06
6858,38.13
7900,38.13
8940,38.13
9981,38.06
11026,38.13
12085,38.13
13125,38.13
14167,38.13
15207,38.19
16248,38.19
17289,38.19
18330,38.19
19371,38.19
20412,38.19
21453,38.19
22494,38.19
23562,38.19
24603,38.19
25644,38.25
26685,38.25
27725,38.25
28767,38.25
29807,38.25
30849,38.25
31889,38.25
32930,38.25
33972,38.25
35012,38.25
36054,38.31
37111,38.31
38153,38.31
39194,38.31
40235,38.31
41276,38.38
42316,38.38
43358,38.38
44399,38.38
45467,38.38
46508,38.38
47549,38.44
48590,38.38
49631,38.38
50672,38.38
51713,38.44
52758,38.44
53799,38.44
54840,38.50
55881,38.50
56922,38.50
57963,38.50
59003,38.50
60045,38.50
61103,38.56
62143,38.56
63184,38.56
64225,38.63
65266,38.63
798,38.63
1839,38.63
2880,38.63
3920,38.63
4962,38.69
6002,38.63
7044,38.63
8084,38.63
9125,38.63
10166,38.63
11206,38.63
12248,38.69
13288,38.69
14329,38.63
15370,38.63
16411,38.69
17452,38.63
18493,38.63
19551,38.63
20591,38.63
21660,38.69
22701,38.63
23742,38.63
24782,38.63
25824,38.69
26864,38.69
27905,38.63
28950,38.63
29991,38.63
31032,38.63
32072,38.63
33114,38.69
34154,38.69
35195,38.69
36236,38.69
37277,38.69
38318,38.69
39358,38.69
40399,38.69
41440,38.69
42508,38.69
43567,38.75
44607,38.75
45648,38.75
46689,38.75
47730,38.75
48771,38.75
49812,38.75
50852,38.75
51894,38.75
52934,38.75
53975,38.75
55016,38.75
56056,38.75
57098,38.69
58138,38.69
59180,38.75
60220,38.75
61260,38.75
62302,38.69
63342,38.75
64410,38.75
65452,38.81
956,38.75
2015,38.75
3055,38.81
4101,38.81
5141,38.81
6182,38.75
7223,38.81
8264,38.75
9305,38.75
10346,38.81
11386,38.81
12428,38.81
13468,38.81
14509,38.81
15550,38.81
16590,38.81
17632,38.81
18672,38.81
19740,38.81
20781,38.81
21822,38.81
22862,38.81
23904,38.81
24944,38.88
26002,38.88
27043,38.81
28084,38.88
29125,38.88
30166,38.88
31207,38.88
32247,38.88
33288,38.88
34329,38.88
35369,38.88
36411,38.88
37451,38.81
38493,38.88
39533,38.88
40601,38.88
41641,38.88
42683,38.81
43723,38.88
44765,38.88
45809,38.81
46851,38.88
47891,38.81
48932,38.88
49990,38.88
51032,38.88
52072,38.81
53113,38.88
54154,38.88
55194,38.88
56236,38.88
57276,38.88
58317,38.81
59358,38.88
60399,38.88
61467,38.81
62508,38.88
63549,38.88
64589,38.88
95,38.88
1135,38.81
2177,38.81
3217,38.88
4258,38.81
5300,38.81
6340,38.81
7382,38.81
8422,38.81
9481,38.81
10521,38.81
11563,38.81
12603,38.88
13644,38.81
14686,38.81
15726,38.81
16766,38.88
17836,38.88
18876,38.88
19917,38.81
20958,38.88
21999,38.88
23044,38.88
24085,38.88
25125,38.88
26167,38.88
27207,38.88
28249,38.88
29289,38.88
30330,38.88
31371,38.81
32412,38.88
33470,38.88
34511,38.81
35552,38.88
36593,38.88
37634,38.88
38702,38.88
39743,38.88
40783,38.88
41824,38.88
42865,38.88
43906,38.88
44947,38.81
45987,38.88
47029,38.88
48069,38.88
49110,38.88
50151,38.88
51191,38.81
52233,38.81
53273,38.88
54315,38.88
55355,38.81
56395,38.81
57454,38.81
58494,38.81
59563,38.81
60604,38.81
61644,38.75
62686,38.81
63731,38.81
64772,38.81
277,38.75
1317,38.75
2359,38.75
3399,38.75
4441,38.75
5482,38.75
6522,38.75
7564,38.75
8604,38.69
9646,38.75
10686,38.69
11727,38.69
12768,38.75
13809,38.69
14877,38.75
15935,38.75
16975,38.69
18017,38.69
19058,38.69
20099,38.69
21139,38.75
22180,38.75
23221,38.75
24262,38.75
25303,38.75
26344,38.75
27384,38.75
28426,38.75
29466,38.69
30507,38.69
31548,38.69
32588,38.69
33629,38.69
34670,38.75
35710,38.69
36779,38.75
37820,38.69
38860,38.69
39923,38.75
40964,38.69
42005,38.75
43045,38.81
44086,38.75
45127,38.75
46168,38.75
47209,38.75
48249,38.75
49290,38.75
50331,38.75
51372,38.75
52412,38.75
53453,38.75
54494,38.69
55535,38.69
56576,38.75
57644,38.75
58685,38.69
59725,38.75
60766,38.75
61807,38.69
62848,38.75
63906,38.75
64947,38.75
451,38.75
1492,38.69
2533,38.75
3574,38.75
4615,38.81
5656,38.75
6696,38.75
7737,38.81
8778,38.75
9819,38.75
10860,38.75
11900,38.75
12968,38.81
14010,38.75
15050,38.69
16096,38.75
17137,38.75
18178,38.75
19219,38.75
20259,38.75
21301,38.75
22359,38.75
23400,38.75
24440,38.75
25482,38.75
26522,38.75
27564,38.81
28604,38.75
29645,38.75
30686,38.75
31727,38.69
32768,38.75
33837,38.75
34877,38.75
35918,38.69
36959,38.75
38000,38.75
39041,38.75
40082,38.81
41123,38.75
42164,38.81
43204,38.81
44246,38.75
45286,38.81
46327,38.75
47385,38.81
48427,38.75
49467,38.75
50508,38.75
51549,38.75
52590,38.75
53630,38.75
54672,38.75
55740,38.75
56780,38.75
57826,38.75
58866,38.75
59908,38.75
60949,38.75
61989,38.75
63031,38.75
64071,38.75
65113,38.75
617,38.75
1658,38.75
2699,38.75
3740,38.75
4781,38.75
5839,38.75
6880,38.75
7920,38.75
8962,38.75
10002,38.75
11097,38.75
12138,38.75
13178,38.75
14220,38.81
15260,38.81
16302,38.81
17342,38.81
18383,38.81
19424,38.75
20465,38.81
21506,38.75
22547,38.75
23587,38.81
24629,38.81
25669,38.81
26711,38.81
27751,38.75
28792,38.75
29851,38.75
30892,38.75
31960,38.81
33001,38.75
34046,38.81
35087,38.81
36128,38.81
37169,38.81
38210,38.75
39250,38.75
40292,38.81
41333,38.75
42374,38.81
43415,38.75
44455,38.75
45497,38.81
46537,38.81
47579,38.75
48620,38.81
49660,38.81
50702,38.81
51742,38.81
52811,38.81
53869,38.81
54909,38.81
55951,38.81
56992,38.81
58033,38.81
59074,38.81
60114,38.81
61156,38.81
62196,38.75
63238,38.81
64278,38.75
65319,38.75
825,38.75
1865,38.75
2907,38.75
3947,38.75
4988,38.75
6029,38.75
7070,38.81
8111,38.75
9179,38.75
10224,38.81
11265,38.75
12323,38.81
13364,38.75
14405,38.75
15446,38.75
16487,38.75
17527,38.75
18569,38.75
19609,38.75
20651,38.75
21691,38.75
22731,38.75
23773,38.75
24813,38.75
25854,38.81
26895,38.75
27935,38.75
28977,38.75
30045,38.75
31085,38.81
32126,38.81
33167,38.75
34207,38.75
35249,38.75
36306,38.75
37348,38.75
38388,38.75
39430,38.75
40470,38.75
41511,38.81
42552,38.75
43592,38.75
44634,38.75
45674,38.81
46715,38.75
47756,38.81
48797,38.75
49838,38.75
50906,38.75
51944,38.75
52985,38.75
54026,38.81
55067,38.75
56108,38.75
57149,38.75
58189,38.81
59231,38.75
60271,38.81
61330,38.81
62370,38.75
63412,38.75
64452,38.81
65494,38.81
998,38.75
2039,38.81
3080,38.81
4121,38.81
5161,38.81
6203,38.81
7271,38.75
8311,38.75
9353,38.81
10393,38.75
11435,38.75
12475,38.75
13516,38.75
14557,38.75
15598,38.75
16638,38.75
17680,38.75
18720,38.75
19779,38.75
20819,38.69
21861,38.75
22901,38.75
23943,38.75
24984,38.75
26024,38.69
27066,38.69
28138,38.69
29179,38.69
30220,38.69
31261,38.69
32302,38.75
33343,38.69
34383,38.75
35425,38.75
36465,38.69
37507,38.69
38547,38.75
39588,38.75
40629,38.75
41670,38.75
42711,38.75
43769,38.75
44811,38.75
45851,38.75
46893,38.75
47933,38.75
49001,38.75
50042,38.75
51083,38.75
52124,38.75
53165,38.75
54206,38.75
55246,38.75
56288,38.75
57328,38.75
58370,38.75
59410,38.75
60451,38.75
61492,38.75
62533,38.75
63574,38.75
64615,38.75
119,38.75
1161,38.81
2201,38.75
3264,38.81
4332,38.81
5372,38.75
6414,38.75
7454,38.75
8496,38.75
9537,38.75
10577,38.75
11619,38.75
12659,38.75
13701,38.75
14741,38.75
15782,38.69
16823,38.75
17864,38.75
18906,38.75
19946,38.75
20987,38.75
22028,38.75
23069,38.75
24110,38.75
25151,38.75
26236,38.75
27277,38.75
28318,38.75
29359,38.75
30400,38.75
31441,38.75
32482,38.75
33523,38.75
34564,38.75
35605,38.75
36645,38.75
37687,38.75
38728,38.81
39769,38.81
40810,38.81
41850,38.81
42892,38.81
43932,38.81
44978,38.75
46018,38.81
47086,38.75
48128,38.75
49168,38.81
50227,38.81
51267,38.81
52308,38.81
53349,38.81
54390,38.81
55431,38.81
56472,38.81
57512,38.81
58554,38.81
59594,38.75
60636,38.75
61677,38.75
62717,38.75
63759,38.81
64799,38.75
305,38.81
1345,38.81
2413,38.75
3453,38.81
4495,38.81
5535,38.75
6577,38.75
7617,38.75
8658,38.75
9716,38.81
10758,38.75
11799,38.75
12839,38.75
13880,38.75
14921,38.75
15962,38.75
17003,38.69
18043,38.69
19085,38.69
20125,38.69
21167,38.75
22205,38.69
23245,38.69
24313,38.69
25355,38.75
26395,38.69
27437,38.69
28477,38.69
29518,38.69
30559,38.69
31600,38.69
32641,38.69
33699,38.69
34740,38.69
35781,38.69
36822,38.75
37863,38.69
38903,38.69
39945,38.69
40985,38.69
42027,38.75
43067,38.69
44108,38.69
45176,38.69
46218,38.69
47258,38.69
48300,38.69
49340,38.69
50381,38.63
51422,38.63
52463,38.63
53504,38.63
54545,38.63
55585,38.63
56627,38.63
57667,38.63
58726,38.63
59766,38.63
60808,38.63
61848,38.63
62894,38.63
63935,38.63
64975,38.63
507,38.63
1549,38.63
2589,38.63
3631,38.63
4672,38.56
5712,38.63
6754,38.63
7794,38.63
8836,38.63
9876,38.56
10917,38.56
11959,38.56
12999,38.50
14041,38.56
15081,38.56
16122,38.56
17180,38.56
18222,38.56
19263,38.56
20303,38.56
21345,38.56
22413,38.56
23454,38.56
24495,38.56
25536,38.56
26576,38.63
27618,38.56
28659,38.56
29700,38.63
30741,38.56
31782,38.63
32823,38.56
33864,38.56
34905,38.63
35946,38.56
36986,38.56
38028,38.56
39073,38.56
40115,38.56
41172,38.56
42214,38.56
43282,38.56
44323,38.56
45364,38.56
46405,38.63
47447,38.63
48487,38.63
49528,38.63
50569,38.63
51610,38.63
52651,38.56
53692,38.56
54733,38.56
55774,38.56
56815,38.63
57856,38.56
58897,38.56
59937,38.63
60979,38.56
62019,38.63
63060,38.63
64129,38.63
65187,38.63
692,38.63
1733,38.63
2774,38.56
3815,38.63
4855,38.56
5897,38.56
6938,38.56
7979,38.63
9020,38.56
10060,38.56
11102,38.63
12142,38.63
13184,38.63
14224,38.63
15269,38.63
16311,38.63
17351,38.63
18393,38.63
19461,38.63
20502,38.63
21542,38.63
22584,38.63
23642,38.63
24683,38.63
25724,38.63
26765,38.63
27806,38.63
28847,38.63
29888,38.56
30929,38.56
31970,38.63
33011,38.63
34053,38.56
35093,38.63
36134,38.56
37175,38.63
38216,38.63
39257,38.63
40298,38.56
41366,38.63
42406,38.63
43448,38.63
44488,38.63
45530,38.63
46571,38.63
47629,38.63
48670,38.63
49711,38.63
50752,38.63
51792,38.63
52834,38.63
53875,38.63
54916,38.56
55957,38.56
57003,38.56
58043,38.63
59084,38.63
60125,38.63
61166,38.63
62234,38.63
63276,38.56
64316,38.56
65357,38.56
862,38.63
1903,38.56
2945,38.56
3985,38.63
5026,38.56
6084,38.56
7126,38.63
8166,38.63
9207,38.63
10248,38.63
11289,38.56
12329,38.63
13371,38.56
14411,38.56
15453,38.56
16494,38.56
17562,38.50
18603,38.56
19644,38.56
20684,38.56
21726,38.56
22766,38.56
23808,38.56
24849,38.56
25889,38.56
26931,38.56
27971,38.56
29012,38.56
30053,38.56
31112,38.56
32152,38.56
33198,38.56
34239,38.50
35279,38.56
36321,38.56
37361,38.50
38456,38.56
39497,38.50
40538,38.50
41579,38.56
42619,38.50
43661,38.56
44701,38.56
45743,38.50
46784,38.56
47824,38.50
48866,38.56
49906,38.56
50947,38.50
51988,38.50
53029,38.56
54070,38.56
55129,38.56
56169,38.50
57210,38.50
58251,38.50
59292,38.50
60360,38.50
61401,38.50
62442,38.50
63483,38.44
64524,38.50
29,38.50
1070,38.50
2111,38.50
3151,38.50
4193,38.50
5233,38.50
6275,38.50
7315,38.50
8356,38.50
9402,38.44
10442,38.50
11484,38.44
12524,38.50
13583,38.50
14623,38.50
15691,38.44
16733,38.44
17774,38.44
18814,38.44
19856,38.44
20896,38.44
21938,38.44
22979,38.44
24019,38.44
25061,38.44
26102,38.44
27143,38.44
28184,38.44
29224,38.44
30266,38.44
31306,38.44
32348,38.44
33389,38.44
34429,38.44
35471,38.44
36539,38.44
37598,38.38
38638,38.44
39680,38.44
40720,38.44
41761,38.44
42803,38.44
43843,38.44
44884,38.44
45925,38.44
46966,38.38
48007,38.44
49048,38.44
50089,38.44
51128,38.44
52168,38.44
53210,38.44
54251,38.38
55291,38.44
56333,38.44
57373,38.44
58441,38.44
59483,38.38
60523,38.44
61582,38.44
62623,38.38
63664,38.44
64705,38.44
210,38.44
1251,38.44
2292,38.44
3333,38.44
4374,38.44
5415,38.50
6456,38.44
7497,38.44
8539,38.50
9579,38.44
10620,38.44
11661,38.44
12702,38.50
13770,38.44
14811,38.44
15852,38.44
16893,38.44
17934,38.50
18975,38.44
20017,38.44
21074,38.44
22116,38.38
23156,38.44
24198,38.44
25238,38.38
26279,38.44
27325,38.44
28366,38.44
29407,38.44
30448,38.44
31489,38.44
32530,38.44
33571,38.44
34639,38.44
35680,38.44
36721,38.44
37763,38.44
38803,38.44
39844,38.44
40885,38.44
41926,38.44
42967,38.44
44008,38.44
45066,38.44
46107,38.44
47149,38.44
48189,38.44
49230,38.44
50271,38.44
51312,38.38
52353,38.44
53394,38.38
54435,38.38
55476,38.44
56544,38.38
57585,38.38
58626,38.38
59667,38.38
60707,38.31
61749,38.31
62790,38.38
63831,38.38
64872,38.38
376,38.38
1418,38.38
2463,38.38
3521,38.31
4562,38.38
5603,38.38
6644,38.38
7685,38.38
8726,38.38
9766,38.44
10808,38.44
11876,38.38
12916,38.44
13958,38.44
14998,38.44
16039,38.44
17081,38.44
18121,38.38
19163,38.44
20203,38.38
21244,38.38
22285,38.38
23326,38.44
24368,38.44
25408,38.44
26449,38.44
27507,38.38
28549,38.38
29590,38.38
30630,38.44
31672,38.38
32740,38.38
33781,38.38
34822,38.38
35863,38.38
36903,38.38
37945,38.38
38986,38.38
40027,38.38
41068,38.38
42108,38.38
43150,38.38
44195,38.44
45236,38.44
46276,38.38
47316,38.38
48358,38.38
49398,38.38
50439,38.38
51496,38.38
52538,38.38
53606,38.38
54646,38.31
55687,38.31
56727,38.31
57768,38.38
58809,38.31
59849,38.31
60891,38.31
61931,38.31
62971,38.31
64013,38.31
65053,38.25
558,38.31
1599,38.25
2639,38.25
3680,38.31
4720,38.31
5762,38.31
6802,38.25
7842,38.31
8883,38.31
9968,38.25
11009,38.31
12050,38.31
13090,38.31
14131,38.38
15171,38.31
16212,38.31
17253,38.31
18293,38.38
19335,38.31
20375,38.31
21420,38.31
22461,38.31
23501,38.31
24542,38.31
25583,38.31
26624,38.31
27664,38.31
28704,38.38
29746,38.38
30815,38.38
31855,38.31
32896,38.31
33954,38.31
34995,38.31
36035,38.31
37075,38.31
38117,38.31
39157,38.31
40198,38.25
41239,38.25
42279,38.31
43320,38.25
44361,38.31
45402,38.31
46442,38.31
47483,38.31
48524,38.31
49564,38.25
50606,38.31
51674,38.31
52715,38.25
53755,38.31
54797,38.31
55837,38.31
56879,38.38
57919,38.31
58977,38.31
60018,38.31
61059,38.31
62104,38.31
63144,38.31
64186,38.31
65226,38.31
732,38.25
1772,38.31
2813,38.31
3854,38.31
4894,38.25
5964,38.31
7005,38.31
8045,38.31
9086,38.31
10127,38.31
11168,38.31
12209,38.31
13250,38.31
14290,38.31
15332,38.31
16372,38.31
17431,38.38
18471,38.38
19513,38.38
20553,38.38
21595,38.31
22635,38.38
23676,38.31
24717,38.31
25758,38.31
26827,38.31
27868,38.31
28908,38.31
29949,38.31
30990,38.31
32031,38.25
33072,38.31
34113,38.31
35153,38.31
36194,38.25
37235,38.31
38280,38.31
39321,38.25
40361,38.25
41420,38.25
42461,38.25
43501,38.31
44542,38.25
45583,38.25
46624,38.25
47693,38.31
48734,38.25
49775,38.31
50817,38.25
51857,38.25
52898,38.25
53939,38.25
54979,38.25
56020,38.25
57061,38.25
58102,38.25
59143,38.25
60184,38.25
61224,38.25
62266,38.25
63306,38.25
64348,38.25
65405,38.25
910,38.25
1951,38.25
3020,38.25
4061,38.25
5101,38.25
6142,38.25
7183,38.25
8223,38.25
9265,38.25
10305,38.19
11346,38.19
12387,38.19
13428,38.25
14473,38.25
15514,38.19
16555,38.19
17596,38.25
18636,38.25
19677,38.19
20718,38.19
21758,38.19
22828,38.19
23886,38.19
24927,38.19
25967,38.19
27009,38.19
28049,38.19
29090,38.19
30131,38.25
31171,38.19
32212,38.25
33253,38.25
34294,38.19
35335,38.19
36376,38.19
37416,38.19
38457,38.19
39498,38.19
40539,38.19
41580,38.19
42620,38.19
43689,38.25
44730,38.25
45771,38.25
46812,38.25
47869,38.19
48911,38.25
49952,38.19
50993,38.25
52033,38.19
53074,38.25
54115,38.25
55156,38.25
56201,38.25
57241,38.25
58283,38.25
59323,38.19
60364,38.25
61405,38.25
62445,38.19
63486,38.19
64556,38.19
60,38.19
1101,38.19
2142,38.19
3183,38.19
4224,38.19
5265,38.19
6323,38.19
7364,38.19
8404,38.13
9446,38.19
10486,38.19
11528,38.19
12568,38.19
13609,38.19
14650,38.19
15690,38.25
16732,38.19
17772,38.19
18813,38.25
19883,38.25
20923,38.19
21964,38.19
23005,38.19
24045,38.19
25086,38.19
26127,38.25
27168,38.19
28209,38.19
29250,38.19
30290,38.19
31349,38.25
32394,38.19
33435,38.19
34476,38.19
35517,38.13
36558,38.19
37599,38.19
38640,38.13
39708,38.19
40750,38.19
41790,38.13
42831,38.19
43872,38.19
44913,38.19
45954,38.19
46995,38.19
48035,38.19
49077,38.19
50117,38.19
51159,38.19
52199,38.13
53240,38.13
54281,38.19
55340,38.19
56380,38.19
57421,38.19
58462,38.19
59503,38.19
60598,38.19
61639,38.19
62680,38.13
63721,38.13
64761,38.19
267,38.19
1307,38.19
2349,38.13
3389,38.19
4430,38.19
5471,38.19
6512,38.19
7553,38.19
8598,38.19
9638,38.19
10679,38.19
11720,38.19
12761,38.19
13819,38.19
14860,38.19
15929,38.19
16970,38.19
18011,38.19
19052,38.19
20092,38.19
21134,38.19
22174,38.25
23216,38.19
24256,38.19
25297,38.19
26338,38.25
27379,38.19
28420,38.19
29461,38.19
30501,38.19
31543,38.13
32583,38.13
33625,38.19
34665,38.19
35706,38.19
36775,38.19
37833,38.19
38875,38.13
39915,38.19
40956,38.13
41997,38.19
43038,38.13
44079,38.13
45120,38.19
46160,38.19
47202,38.19
48242,38.19
49284,38.19
50328,38.19
51369,38.13
52410,38.19
53450,38.19
54492,38.13
55532,38.13
56601,38.13
57643,38.13
58683,38.13
59724,38.13
60765,38.13
61822,38.13
62864,38.06
63905,38.19
64946,38.13
450,38.13
1491,38.13
2532,38.13
3573,38.13
4614,38.13
5655,38.13
6695,38.13
7737,38.19
8777,38.13
9819,38.19
10859,38.19
11928,38.19
12969,38.19
14010,38.19
15051,38.19
16092,38.19
17133,38.19
18173,38.19
19215,38.19
20274,38.25
21314,38.19
22355,38.25
23396,38.25
24437,38.25
25478,38.25
26523,38.25
27565,38.25
28605,38.25
29645,38.25
30687,38.31
31727,38.31
32796,38.38
33838,38.38
34878,38.31
35919,38.31
36960,38.25
38001,38.31
39043,38.31
40083,38.31
41124,38.31
42165,38.31
43206,38.31
44264,38.31
45304,38.31
46346,38.31
47386,38.31
48428,38.31
49468,38.31
50509,38.25
51550,38.31
52591,38.31
53660,38.31
54701,38.38
55742,38.38
56782,38.31
57823,38.31
58864,38.31
59905,38.31
60946,38.38
61986,38.38
63028,38.38
64068,38.38
65110,38.31
614,38.38
1659,38.38
2717,38.31
3759,38.31
4799,38.38
5839,38.38
6881,38.38
7950,38.38
8990,38.31
10032,38.38
11072,38.38
12113,38.38
13154,38.38
14195,38.38
15236,38.38
16277,38.38
17317,38.44
18359,38.38
19399,38.44
20440,38.38
21481,38.38
22521,38.38
23563,38.38
24603,38.38
25645,38.38
26685,38.38
27744,38.38
28813,38.38
29853,38.38
30895,38.38
31935,38.38
32975,38.38
34017,38.38
35057,38.38
36099,38.38
37139,38.38
38180,38.38
39221,38.44
40262,38.38
41303,38.44
42343,38.38
43388,38.44
44429,38.44
45470,38.44
46511,38.44
47551,38.44
48592,38.44
49661,38.38
50719,38.38
51760,38.38
52801,38.38
53841,38.38
54883,38.38
55923,38.38
56965,38.38
58005,38.38
59046,38.38
60087,38.38
61128,38.44
62169,38.38
63209,38.38
64250,38.38
65291,38.38
796,38.38
1837,38.38
2878,38.31
3918,38.38
4987,38.38
6029,38.38
7069,38.38
8111,38.38
9151,38.38
10210,38.38
11250,38.38
12291,38.38
13332,38.44
14372,38.38
15414,38.38
16454,38.38
17496,38.38
18536,38.38
19577,38.38
20616,38.38
21656,38.38
22696,38.38
23738,38.38
24778,38.38
25847,38.38
26889,38.38
27930,38.38
28971,38.38
30012,38.38
31052,38.38
32094,38.38
33134,38.38
34193,38.31
35233,38.38
36275,38.38
37315,38.38
38356,38.31
39397,38.38
40438,38.38
41479,38.31
42520,38.31
43560,38.31
44601,38.31
45642,38.31
46711,38.31
47752,38.31
48793,38.31
49833,38.38
50875,38.31
51915,38.31
52957,38.31
53997,38.31
55038,38.31
56079,38.31
57119,38.38
58161,38.31
59218,38.31
60260,38.31
61304,38.31
62346,38.31
63386,38.31
64428,38.25
65468,38.31
1001,38.31
2042,38.31
3083,38.25
4124,38.25
5165,38.31
6205,38.25
7246,38.25
8287,38.31
9328,38.25
10369,38.25
11410,38.25
12450,38.25
13491,38.25
14532,38.25
15572,38.25
16614,38.25
17672,38.25
18713,38.25
19753,38.25
20795,38.31
21864,38.31
22904,38.31
23946,38.25
24986,38.31
26028,38.31
27068,38.31
28109,38.31
29150,38.31
30191,38.31
31232,38.31
32273,38.25
33313,38.31
34355,38.31
35395,38.31
36435,38.25
37481,38.25
38522,38.25
39563,38.31
40604,38.31
41662,38.31
42731,38.25
43772,38.31
44813,38.31
45854,38.31
46895,38.31
47936,38.31
48976,38.25
50018,38.25
51058,38.31
52100,38.31
53140,38.25
54181,38.25
55222,38.25
56263,38.25
57304,38.31
58345,38.31
59385,38.31
60427,38.25
61467,38.25
62509,38.25
63578,38.25
64618,38.25
141,38.25
1181,38.31
2222,38.25
3263,38.25
4303,38.31
5345,38.25
6385,38.25
7427,38.31
8467,38.25
9508,38.31
10549,38.25
11589,38.25
12631,38.31
13676,38.31
14716,38.25
15757,38.25
16798,38.25
17867,38.31
18908,38.31
19949,38.31
20989,38.31
22031,38.31
23071,38.25
24130,38.31
25170,38.25
26212,38.25
27252,38.25
28294,38.31
29334,38.25
30374,38.31
31416,38.31
32456,38.31
33498,38.31
34538,38.31
35579,38.38
36620,38.31
37661,38.31
38730,38.31
39771,38.31
40812,38.31
41852,38.31
42893,38.31
43934,38.38
44975,38.31
46016,38.31
47056,38.31
48115,38.38
49156,38.38
50197,38.31
51238,38.38
52279,38.38
53319,38.38
54361,38.38
55406,38.38
56446,38.31
57488,38.38
58528,38.38
59597,38.38
60639,38.31
61680,38.31
62721,38.38
63761,38.38
64802,38.31
307,38.38
1348,38.31
2388,38.31
3430,38.31
4470,38.38
5512,38.38
6569,38.38
7610,38.31
8651,38.38
9692,38.38
10733,38.31
11773,38.38
12815,38.38
13855,38.44
14924,38.38
15966,38.38
17006,38.38
18048,38.38
19088,38.38
20129,38.38
21170,38.38
22211,38.31
23251,38.38
24293,38.38
25333,38.38
26375,38.38
27415,38.31
28456,38.38
29497,38.44
30538,38.38
31601,38.44
32642,38.38
33683,38.38
34752,38.38
35792,38.38
36834,38.38
37874,38.38
38916,38.38
39957,38.31
40997,38.31
42039,38.38
43079,38.38
44121,38.38
45161,38.38
46202,38.38
47243,38.38
48283,38.38
49325,38.38
50365,38.38
51406,38.38
52447,38.38
53488,38.38
54529,38.38
55615,38.38
56656,38.44
57697,38.38
58738,38.38
59779,38.38
60820,38.38
61860,38.38
62902,38.38
63943,38.44
64984,38.38
489,38.38
1529,38.38
2571,38.38
3611,38.38
4653,38.38
5693,38.38
6734,38.38
7780,38.38
8820,38.38
9862,38.38
10931,38.38
11971,38.38
13056,38.38
14097,38.44
15137,38.38
16179,38.38
17219,38.38
18260,38.38
19301,38.38
20342,38.38
21383,38.44
22424,38.38
23464,38.38
24506,38.38
25546,38.38
26588,38.38
27628,38.38
28669,38.38
29710,38.38
30750,38.38
31820,38.38
32861,38.38
33902,38.38
34942,38.38
35984,38.38
37024,38.38
38083,38.38
39123,38.38
40165,38.31
41205,38.38
42247,38.31
43287,38.38
44328,38.38
45369,38.38
46410,38.31
47451,38.31
48496,38.38
49538,38.31
50578,38.38
51647,38.31
52688,38.31
53730,38.31
54770,38.31
55812,38.31
